quantity,unit_price,order_date,promised_delivery_time,actual_delivery_time,delivery_status_x,order_total,payment_method,product_name_x,category_x,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,delivery_time_minutes_x,distance_km_x,delivery_status_y,order_hour,order_dayofweek,is_weekend,customer_total_orders,customer_total_spend,customer_avg_order_value,customer_total_quantity,last_order_date,customer_recency_days,is_repeat_customer,product_name_y,category_y,total_units_sold,product_total_revenue,product_revenue_share,delivery_time_minutes_y,distance_km_y,delayed_flag
3,154.5,2023-04-24 21:33:02,2023-04-24 21:52:02,2023-04-24 21:51:02,On Time,1756.7,Card,cereal,dairy & breakfast,trivedi-ahluwalia,154.5,193.12,20.0,7,24,87,-1.0,2.48,On Time,21,0,0,1,1756.7,1756.7,3,2023-04-24 21:33:02,559,0,cereal,dairy & breakfast,46,54226.23,0.0049254891894436,-1.0,2.48,0
2,90.56,2023-07-05 10:13:13,2023-07-05 10:30:13,2023-07-05 10:37:13,Slightly Delayed,2552.88,UPI,cough syrup,pharmacy,ram-suri,90.56,113.2,20.0,365,20,56,7.0,1.74,Slightly Delayed,10,2,0,2,3457.76,1728.88,3,2024-04-10 05:53:16,208,1,cough syrup,pharmacy,41,41177.13,0.0037402103865106,7.0,1.74,0
1,114.52,2024-02-06 12:38:50,2024-02-06 12:52:50,2024-02-06 12:52:50,On Time,3355.65,Card,baby wipes,baby care,lall llc,114.52,163.6,30.0,365,29,56,0.0,3.78,On Time,12,1,0,2,6366.389999999999,3183.195,2,2024-05-27 03:37:21,161,1,baby wipes,baby care,68,60246.8,0.0054723509655488,0.0,3.78,0
3,549.47,2024-01-04 14:06:21,2024-01-04 14:19:21,2024-01-04 14:19:21,On Time,3648.36,UPI,sugar,grocery & staples,raghavan inc,549.47,646.44,15.0,365,20,71,0.0,1.56,On Time,14,3,0,8,19028.36,2378.545,12,2024-10-13 21:57:38,21,1,sugar,grocery & staples,40,38193.86,0.0034692333310489,0.0,1.56,0
2,906.54,2024-06-24 02:37:36,2024-06-24 02:51:36,2024-06-24 02:49:36,On Time,2936.64,UPI,pet treats,pet care,"basu, thakur and rege",906.54,1394.68,35.0,365,16,98,-2.0,3.47,On Time,2,0,0,3,6642.6,2214.2000000000003,5,2024-06-24 02:37:36,133,1,pet treats,pet care,46,45708.87,0.0041518384192794,-2.0,3.47,0
2,392.22,2024-06-11 18:11:31,2024-06-11 18:30:31,2024-06-11 18:50:31,Significantly Delayed,2185.5,Cash,pet treats,pet care,narayanan-kumar,392.22,603.42,35.0,365,30,98,20.0,4.41,Significantly Delayed,18,1,0,5,9683.43,1936.686,7,2024-07-26 15:41:14,101,1,pet treats,pet care,42,48902.37,0.0044419111336556,20.0,4.41,0
1,608.0,2023-10-09 04:42:34,2023-10-09 04:52:34,2023-10-09 04:49:34,On Time,739.34,UPI,bread,dairy & breakfast,sidhu plc,608.0,760.0,20.0,7,26,76,-3.0,2.33,On Time,4,0,0,2,3315.1000000000004,1657.5500000000002,3,2023-12-24 02:28:15,316,1,bread,dairy & breakfast,50,36011.13,0.0032709711059509,-3.0,2.33,0
1,877.43,2023-04-09 10:10:33,2023-04-09 10:21:33,2023-04-09 10:21:33,On Time,2696.84,Wallet,onions,fruits & vegetables,agarwal-dhar,877.43,1169.91,25.0,3,21,71,0.0,2.28,On Time,10,6,1,2,3452.5,1726.25,4,2023-12-14 02:10:55,326,1,onions,fruits & vegetables,42,39946.37,0.0036284177157902,0.0,2.28,0
3,87.3,2023-10-04 10:20:55,2023-10-04 10:37:55,2023-10-04 10:52:55,Slightly Delayed,2457.2,Cash,pain reliever,pharmacy,"apte, soman and raju",87.3,109.12,20.0,365,14,53,15.0,3.61,Slightly Delayed,10,2,0,1,2457.2,2457.2,3,2023-10-04 10:20:55,397,0,pain reliever,pharmacy,31,37436.89,0.0034004760607807,15.0,3.61,0
2,972.69,2024-10-15 12:30:13,2024-10-15 12:47:13,2024-10-15 12:46:13,On Time,2179.49,Cash,detergent,household care,dutta-halder,972.69,1296.92,25.0,365,10,100,-1.0,4.71,On Time,12,1,0,3,7861.59,2620.53,6,2024-10-15 12:30:13,20,1,detergent,household care,35,43101.73,0.003915026089059,-1.0,4.71,0
2,922.64,2023-09-21 02:17:46,2023-09-21 02:34:46,2023-09-21 02:37:46,On Time,4419.03,Card,cheese,dairy & breakfast,padmanabhan-virk,922.64,1153.3,20.0,7,13,66,3.0,4.76,On Time,2,3,0,2,6692.84,3346.42,4,2024-02-02 19:36:40,276,1,cheese,dairy & breakfast,35,39403.69,0.0035791248832749,3.0,4.76,0
1,951.27,2023-04-15 22:56:08,2023-04-15 23:10:08,2023-04-15 23:22:08,Slightly Delayed,3041.62,Wallet,cookies,snacks & munchies,"roy, seth and patla",951.27,1463.49,35.0,90,15,56,12.0,3.08,Slightly Delayed,22,5,1,4,6229.9,1557.475,7,2024-09-23 05:28:57,42,1,cookies,snacks & munchies,29,40992.67,0.0037234554740654,12.0,3.08,0
1,198.15,2023-06-18 19:23:45,2023-06-18 19:35:45,2023-06-18 19:39:45,On Time,3166.49,Wallet,pulses,grocery & staples,rastogi group,198.15,233.12,15.0,365,22,63,4.0,2.74,On Time,19,6,1,2,4113.349999999999,2056.675,2,2023-06-18 19:23:45,505,1,pulses,grocery & staples,51,46119.42,0.0041891295897467,4.0,2.74,0
3,532.57,2024-01-24 17:03:49,2024-01-24 17:14:49,2024-01-24 17:19:49,On Time,222.15,UPI,bananas,fruits & vegetables,"doshi, sarraf and sama",532.57,710.09,25.0,3,21,91,5.0,3.86,On Time,17,2,0,1,222.15,222.15,3,2024-01-24 17:03:49,285,0,bananas,fruits & vegetables,29,36614.54,0.0033257801795635,5.0,3.86,0
1,242.57,2024-08-07 07:55:29,2024-08-07 08:06:29,2024-08-07 08:18:29,Slightly Delayed,3218.62,UPI,shampoo,personal care,"sathe, agarwal and dhar",242.57,373.18,35.0,365,26,72,12.0,2.54,Slightly Delayed,7,2,0,3,8747.720000000001,2915.906666666667,7,2024-10-19 15:37:39,16,1,shampoo,personal care,30,32544.21,0.0029560630442865,12.0,2.54,0
2,995.98,2024-02-02 02:54:20,2024-02-02 03:06:20,2024-02-02 03:04:20,On Time,1179.41,Cash,vitamins,pharmacy,gole-doshi,995.98,1244.97,20.0,365,17,69,-2.0,3.51,On Time,2,4,0,2,4058.95,2029.475,5,2024-10-06 06:32:32,29,1,vitamins,pharmacy,52,52513.36,0.0047699053941489,-2.0,3.51,0
1,123.74,2024-01-17 01:23:06,2024-01-17 01:35:06,2024-01-17 01:41:06,Slightly Delayed,2316.01,Card,toilet cleaner,household care,"murty, varghese and saxena",123.74,164.99,25.0,365,14,82,6.0,3.71,Slightly Delayed,1,2,0,3,4481.320000000001,1493.7733333333335,6,2024-01-17 01:23:06,292,1,toilet cleaner,household care,37,42949.07,0.003901159641407,6.0,3.71,0
1,877.89,2023-12-27 06:52:23,2023-12-27 07:06:23,2023-12-27 07:08:23,On Time,1931.35,Wallet,cough syrup,pharmacy,pant llc,877.89,1097.36,20.0,365,28,95,2.0,4.81,On Time,6,2,0,3,3637.69,1212.5633333333333,6,2023-12-27 06:52:23,313,1,cough syrup,pharmacy,42,47106.22,0.0042787628305628,2.0,4.81,0
1,632.43,2023-12-18 00:37:55,2023-12-18 00:52:55,2023-12-18 00:54:55,On Time,2581.78,UPI,pain reliever,pharmacy,basu and sons,632.43,790.54,20.0,365,16,89,2.0,2.66,On Time,0,0,0,4,5727.700000000001,1431.9250000000002,6,2024-04-22 07:45:06,196,1,pain reliever,pharmacy,60,68301.33,0.0062039618564599,2.0,2.66,0
1,44.35,2024-05-25 03:53:54,2024-05-25 04:08:54,2024-05-25 04:24:54,Significantly Delayed,650.2,Wallet,cola,cold drinks & juices,"basu, rout and mistry",44.35,63.36,30.0,180,20,93,16.0,0.56,Significantly Delayed,3,5,1,2,3330.58,1665.29,3,2024-09-28 09:51:29,37,1,cola,cold drinks & juices,21,25638.9,0.0023288383643713,16.0,0.56,0
3,127.08,2023-03-28 00:53:55,2023-03-28 01:10:55,2023-03-28 01:05:55,On Time,2596.92,UPI,onions,fruits & vegetables,"wali, sood and bala",127.08,169.44,25.0,3,15,50,-5.0,3.08,On Time,0,1,0,3,11740.27,3913.4233333333336,6,2024-03-04 04:03:00,245,1,onions,fruits & vegetables,39,42723.5,0.0038806706161426,-5.0,3.08,0
1,475.04,2024-10-27 11:26:03,2024-10-27 11:38:03,2024-10-27 11:49:03,Slightly Delayed,474.34,Wallet,frozen biryani,instant & frozen food,viswanathan-sha,475.04,791.73,40.0,180,23,66,11.0,2.53,Slightly Delayed,11,6,1,1,474.34,474.34,1,2024-10-27 11:26:03,8,0,frozen biryani,instant & frozen food,50,52307.02,0.0047511630725944,11.0,2.53,0
2,154.5,2024-01-13 02:34:24,2024-01-13 02:44:24,2024-01-13 02:49:24,On Time,2551.93,Wallet,cereal,dairy & breakfast,trivedi-ahluwalia,154.5,193.12,20.0,7,24,87,5.0,3.82,On Time,2,5,1,1,2551.93,2551.93,2,2024-01-13 02:34:24,296,0,cereal,dairy & breakfast,46,54226.23,0.0049254891894436,5.0,3.82,0
3,785.67,2024-04-17 14:33:32,2024-04-17 14:43:32,2024-04-17 14:44:32,On Time,4476.55,Wallet,cough syrup,pharmacy,kurian-chhabra,785.67,982.09,20.0,365,25,72,1.0,1.72,On Time,14,2,0,1,4476.55,4476.55,3,2024-04-17 14:33:32,201,0,cough syrup,pharmacy,55,71356.43000000001,0.0064814633907297,1.0,1.72,0
2,140.8,2023-07-20 23:11:57,2023-07-20 23:29:57,2023-07-20 23:48:57,Significantly Delayed,4196.95,Cash,ice cream,instant & frozen food,purohit group,140.8,234.67,40.0,180,10,92,19.0,4.4,Significantly Delayed,23,3,0,3,9890.27,3296.7566666666667,6,2024-01-16 22:18:13,292,1,ice cream,instant & frozen food,29,35710.92,0.0032437023633228,19.0,4.4,0
1,631.7,2023-10-08 18:18:29,2023-10-08 18:30:29,2023-10-08 18:26:29,On Time,4965.12,Card,carrots,fruits & vegetables,mohan group,631.7,842.27,25.0,3,25,96,-4.0,4.27,On Time,18,6,1,2,6884.35,3442.175,3,2023-10-08 18:18:29,393,1,carrots,fruits & vegetables,25,26784.07,0.0024328567048511,-4.0,4.27,0
2,98.32,2023-05-13 01:06:33,2023-05-13 01:25:33,2023-05-13 01:25:33,On Time,326.42,Card,pet treats,pet care,"minhas, kapoor and sethi",98.32,151.26,35.0,365,27,95,0.0,4.62,On Time,1,5,1,3,4332.24,1444.08,6,2024-09-11 00:54:34,54,1,pet treats,pet care,36,51359.59,0.0046651058965238,0.0,4.62,0
2,630.84,2023-04-02 17:43:16,2023-04-02 17:54:16,2023-04-02 17:54:16,On Time,2509.56,Wallet,spinach,fruits & vegetables,"thakur, shah and pingle",630.84,841.12,25.0,3,14,53,0.0,4.39,On Time,17,6,1,2,2650.36,1325.18,4,2023-10-07 04:05:52,394,1,spinach,fruits & vegetables,40,40682.67,0.0036952974839427,0.0,4.39,0
3,482.06,2023-08-09 07:17:16,2023-08-09 07:27:16,2023-08-09 07:42:16,Slightly Delayed,4866.15,Wallet,frozen pizza,instant & frozen food,"bhat, nigam and hayer",482.06,803.43,40.0,180,25,87,15.0,1.42,Slightly Delayed,7,2,0,6,17552.69,2925.4483333333333,15,2024-05-18 02:42:09,170,1,frozen pizza,instant & frozen food,33,44287.44,0.0040227267679891,15.0,1.42,0
1,193.46,2023-04-23 13:27:40,2023-04-23 13:37:40,2023-04-23 13:42:40,On Time,3141.37,Cash,detergent,household care,"parikh, oak and kara",193.46,257.95,25.0,365,24,58,5.0,1.85,On Time,13,6,1,8,18409.9,2301.2375,17,2024-09-18 21:17:58,46,1,detergent,household care,37,47465.84,0.0043114279157496,5.0,1.85,0
1,568.94,2023-09-21 09:06:49,2023-09-21 09:19:49,2023-09-21 09:20:49,On Time,3414.57,Wallet,wheat flour,grocery & staples,nadig ltd,568.94,669.34,15.0,365,28,98,1.0,1.33,On Time,9,3,0,2,5655.6,2827.8,3,2024-11-01 14:24:12,3,1,wheat flour,grocery & staples,34,43032.74,0.0039087595737734,1.0,1.33,0
3,576.22,2024-05-20 16:19:17,2024-05-20 16:37:17,2024-05-20 16:36:17,On Time,545.49,Wallet,toilet cleaner,household care,"borde, peri and upadhyay",576.22,768.29,25.0,365,19,71,-1.0,2.2,On Time,16,0,0,3,4656.52,1552.1733333333334,6,2024-05-20 16:19:17,168,1,toilet cleaner,household care,38,37046.84,0.0033650469509506,-1.0,2.2,0
2,934.75,2023-05-17 07:50:53,2023-05-17 08:05:53,2023-05-17 08:03:53,On Time,479.57,Card,onions,fruits & vegetables,ganesan ltd,934.75,1246.33,25.0,3,25,70,-2.0,0.96,On Time,7,2,0,4,4335.65,1083.9125,8,2024-06-12 17:02:41,145,1,onions,fruits & vegetables,48,46419.82,0.0042164155904978,-2.0,0.96,0
2,448.16,2024-07-19 09:22:31,2024-07-19 09:40:31,2024-07-19 09:44:31,On Time,4255.0,Card,soap,personal care,barman inc,448.16,689.48,35.0,365,20,67,4.0,0.85,On Time,9,4,0,2,4277.14,2138.57,5,2024-07-19 09:22:31,108,1,soap,personal care,38,43155.87,0.0039199437457856,4.0,0.85,0
3,13.25,2024-07-07 13:29:33,2024-07-07 13:42:33,2024-07-07 13:44:33,On Time,3609.27,UPI,potatoes,fruits & vegetables,chandran-dass,13.25,17.67,25.0,3,20,86,2.0,3.39,On Time,13,6,1,2,4364.28,2182.14,5,2024-07-07 13:29:33,120,1,potatoes,fruits & vegetables,36,45745.130000000005,0.0041551319958015,2.0,3.39,0
2,568.94,2023-09-07 13:18:38,2023-09-07 13:35:38,2023-09-07 13:30:38,On Time,1159.84,Card,wheat flour,grocery & staples,nadig ltd,568.94,669.34,15.0,365,28,98,-5.0,2.18,On Time,13,3,0,2,5251.36,2625.68,4,2023-09-07 13:18:38,424,1,wheat flour,grocery & staples,34,43032.74,0.0039087595737734,-5.0,2.18,0
2,545.0,2024-08-27 10:06:15,2024-08-27 10:26:15,2024-08-27 10:52:15,Significantly Delayed,2026.78,Card,pet treats,pet care,"dyal, saraf and goel",545.0,838.46,35.0,365,28,72,26.0,3.44,Significantly Delayed,10,1,0,2,4657.27,2328.635,3,2024-08-27 10:06:15,69,1,pet treats,pet care,43,47806.99,0.0043424153297184,26.0,3.44,0
1,918.58,2024-10-30 11:23:04,2024-10-30 11:36:04,2024-10-30 11:39:04,On Time,2363.42,Cash,soap,personal care,mandal llc,918.58,1413.2,35.0,365,16,52,3.0,3.48,On Time,11,2,0,3,6538.6900000000005,2179.563333333333,5,2024-10-30 11:23:04,5,1,soap,personal care,34,33963.16,0.0030849494316559,3.0,3.48,0
1,443.17,2024-11-03 03:45:46,2024-11-03 04:04:46,2024-11-03 04:07:46,On Time,3686.26,Cash,wheat flour,grocery & staples,"gala, magar and rajagopal",443.17,521.38,15.0,365,20,93,3.0,1.26,On Time,3,6,1,3,6555.66,2185.22,5,2024-11-03 03:45:46,1,1,wheat flour,grocery & staples,36,45431.2,0.0041266170350299,3.0,1.26,0
1,864.3,2024-07-26 07:24:16,2024-07-26 07:35:16,2024-07-26 07:33:16,On Time,109.03,Cash,cough syrup,pharmacy,dalal plc,864.3,1080.37,20.0,365,23,65,-2.0,1.84,On Time,7,4,0,2,2502.84,1251.42,2,2024-07-26 07:24:16,101,1,cough syrup,pharmacy,29,28494.0,0.0025881734534008,-2.0,1.84,0
3,141.28,2024-09-14 20:27:40,2024-09-14 20:41:40,2024-09-14 21:07:40,Significantly Delayed,4398.35,Wallet,dish soap,household care,khalsa-bhavsar,141.28,188.37,25.0,365,25,98,26.0,1.13,Significantly Delayed,20,5,1,2,8391.54,4195.77,4,2024-09-14 20:27:40,51,1,dish soap,household care,39,52699.85,0.0047868446960133,26.0,1.13,0
2,906.54,2023-12-16 15:38:05,2023-12-16 15:52:05,2023-12-16 15:55:05,On Time,2333.7,Wallet,pet treats,pet care,"basu, thakur and rege",906.54,1394.68,35.0,365,16,98,3.0,1.23,On Time,15,5,1,1,2333.7,2333.7,2,2023-12-16 15:38:05,324,0,pet treats,pet care,46,45708.87,0.0041518384192794,3.0,1.23,0
2,37.8,2023-04-09 18:56:42,2023-04-09 19:15:42,2023-04-09 19:10:42,On Time,3374.44,UPI,salt,grocery & staples,deshpande-rama,37.8,44.47,15.0,365,29,95,-5.0,4.51,On Time,18,6,1,2,5060.58,2530.29,3,2023-08-24 23:36:46,437,1,salt,grocery & staples,44,54833.82,0.0049806779417617,-5.0,4.51,0
3,578.85,2023-11-20 12:36:18,2023-11-20 12:55:18,2023-11-20 13:22:18,Significantly Delayed,3147.92,Card,cheese,dairy & breakfast,banik-ratta,578.85,723.56,20.0,7,30,91,27.0,0.74,Significantly Delayed,12,0,0,2,3429.65,1714.825,5,2023-11-20 12:36:18,350,1,cheese,dairy & breakfast,32,42384.24,0.0038498548750813,27.0,0.74,0
3,946.86,2024-03-07 08:59:56,2024-03-07 09:17:56,2024-03-07 09:21:56,On Time,872.83,Wallet,mangoes,fruits & vegetables,"suresh, bose and bajwa",946.86,1262.48,25.0,3,21,84,4.0,0.9,On Time,8,3,0,2,2648.55,1324.275,4,2024-03-07 08:59:56,242,1,mangoes,fruits & vegetables,40,39583.24,0.0035954338094894,4.0,0.9,0
1,720.95,2023-07-26 15:38:48,2023-07-26 15:51:48,2023-07-26 16:00:48,Slightly Delayed,1872.01,Card,cat food,pet care,majumdar plc,720.95,1109.15,35.0,365,28,95,9.0,2.39,Slightly Delayed,15,2,0,3,9023.22,3007.74,4,2024-02-03 20:15:40,275,1,cat food,pet care,45,43712.39,0.0039704936963116,9.0,2.39,0
3,675.46,2024-08-08 23:28:23,2024-08-08 23:45:23,2024-08-08 23:40:23,On Time,2624.29,Card,dog food,pet care,"lall, datta and swamy",675.46,1039.17,35.0,365,14,97,-5.0,4.78,On Time,23,3,0,4,11808.91,2952.2275,8,2024-09-26 17:57:33,39,1,dog food,pet care,52,47204.39,0.0042876798302091,-5.0,4.78,0
3,942.37,2023-09-25 22:56:09,2023-09-25 23:11:09,2023-09-25 23:16:09,On Time,4433.0,Wallet,vitamins,pharmacy,sundaram inc,942.37,1177.96,20.0,365,14,53,5.0,0.65,On Time,22,0,0,4,10054.71,2513.6775,8,2024-09-26 01:56:49,39,1,vitamins,pharmacy,55,52052.13,0.0047280108464577,5.0,0.65,0
2,936.98,2024-02-01 08:48:55,2024-02-01 09:02:55,2024-02-01 09:02:55,On Time,505.5,Cash,toilet cleaner,household care,"dayal, mammen and more",936.98,1249.31,25.0,365,17,55,0.0,1.23,On Time,8,3,0,3,5749.05,1916.35,4,2024-06-21 10:35:49,136,1,toilet cleaner,household care,38,44320.33,0.0040257142399088,0.0,1.23,0
3,925.65,2023-04-11 09:45:14,2023-04-11 09:58:14,2023-04-11 09:57:14,On Time,3495.33,Card,mangoes,fruits & vegetables,mandal-kar,925.65,1234.2,25.0,3,27,74,-1.0,4.34,On Time,9,1,0,3,8329.8,2776.6,7,2023-07-25 19:31:47,468,1,mangoes,fruits & vegetables,61,77830.82,0.0070695466477299,-1.0,4.34,0
2,77.11,2024-06-01 06:43:44,2024-06-01 07:00:44,2024-06-01 06:56:44,On Time,2457.11,Card,toilet cleaner,household care,"gulati, ram and sarkar",77.11,102.81,25.0,365,13,70,-4.0,3.76,On Time,6,5,1,5,12293.97,2458.794,12,2024-11-01 03:43:48,3,1,toilet cleaner,household care,54,59128.56,0.0053707787369206,-4.0,3.76,0
2,281.73,2023-09-08 02:48:14,2023-09-08 02:58:14,2023-09-08 02:55:14,On Time,949.22,Wallet,eggs,dairy & breakfast,chaudhuri plc,281.73,352.16,20.0,7,17,93,-3.0,4.67,On Time,2,4,0,2,4051.82,2025.91,5,2023-11-25 13:43:03,345,1,eggs,dairy & breakfast,34,36894.13,0.0033511759616873,-3.0,4.67,0
3,12.32,2024-06-24 05:17:20,2024-06-24 05:32:20,2024-06-24 05:28:20,On Time,2487.83,Wallet,iced tea,cold drinks & juices,"warrior, ravel and amble",12.32,17.6,30.0,180,12,61,-4.0,3.03,On Time,5,0,0,3,5598.1900000000005,1866.0633333333333,7,2024-07-07 17:24:52,120,1,iced tea,cold drinks & juices,30,35493.89,0.0032239890452701,-4.0,3.03,0
1,936.98,2024-03-20 03:24:23,2024-03-20 03:42:23,2024-03-20 03:54:23,Slightly Delayed,3835.31,Wallet,toilet cleaner,household care,"dayal, mammen and more",936.98,1249.31,25.0,365,17,55,12.0,4.17,Slightly Delayed,3,2,0,4,13396.39,3349.0975,9,2024-09-11 19:24:19,54,1,toilet cleaner,household care,38,44320.33,0.0040257142399088,12.0,4.17,0
1,862.28,2024-04-07 00:19:29,2024-04-07 00:36:29,2024-04-07 00:35:29,On Time,1849.03,UPI,sugar,grocery & staples,nadkarni inc,862.28,1014.45,15.0,365,22,65,-1.0,2.05,On Time,0,6,1,8,19028.36,2378.545,12,2024-10-13 21:57:38,21,1,sugar,grocery & staples,30,33603.38,0.0030522698133129,-1.0,2.05,0
3,877.89,2023-05-17 14:52:39,2023-05-17 15:05:39,2023-05-17 15:02:39,On Time,2765.06,Wallet,cough syrup,pharmacy,pant llc,877.89,1097.36,20.0,365,28,95,-3.0,1.33,On Time,14,2,0,3,6529.35,2176.4500000000003,8,2023-09-05 11:59:41,426,1,cough syrup,pharmacy,42,47106.22,0.0042787628305628,-3.0,1.33,0
1,949.73,2023-09-19 22:28:29,2023-09-19 22:43:29,2023-09-19 22:48:29,On Time,578.85,Wallet,soap,personal care,"kadakia, mohan and sathe",949.73,1461.12,35.0,365,21,98,5.0,4.89,On Time,22,1,0,4,5727.700000000001,1431.9250000000002,6,2024-04-22 07:45:06,196,1,soap,personal care,36,33511.23,0.0030438996236684,5.0,4.89,0
2,448.16,2024-02-08 05:23:21,2024-02-08 05:36:21,2024-02-08 05:35:21,On Time,478.79,Card,soap,personal care,barman inc,448.16,689.48,35.0,365,20,67,-1.0,0.86,On Time,5,3,0,4,3772.45,943.1125,5,2024-10-06 20:17:02,29,1,soap,personal care,38,43155.87,0.0039199437457856,-1.0,0.86,0
3,787.4,2024-04-22 09:58:26,2024-04-22 10:13:26,2024-04-22 10:09:26,On Time,1186.66,Card,pet treats,pet care,balakrishnan-kaur,787.4,1211.38,35.0,365,16,82,-4.0,4.81,On Time,9,0,0,3,8896.759999999998,2965.586666666666,8,2024-08-25 19:41:28,71,1,pet treats,pet care,37,39122.81,0.0035536119275792,-4.0,4.81,0
3,87.3,2023-11-04 00:06:14,2023-11-04 00:21:14,2023-11-04 00:42:14,Significantly Delayed,3803.34,Card,pain reliever,pharmacy,"apte, soman and raju",87.3,109.12,20.0,365,14,53,21.0,3.94,Significantly Delayed,0,5,1,2,5852.25,2926.125,4,2023-11-04 00:06:14,366,1,pain reliever,pharmacy,31,37436.89,0.0034004760607807,21.0,3.94,0
2,508.0,2023-12-30 05:03:21,2023-12-30 05:19:21,2023-12-30 05:43:21,Significantly Delayed,1587.18,Card,dish soap,household care,dhar plc,508.0,677.33,25.0,365,17,59,24.0,0.84,Significantly Delayed,5,5,1,2,5835.950000000001,2917.9750000000004,4,2023-12-30 05:03:21,310,1,dish soap,household care,51,58768.96,0.0053381154683784,24.0,0.84,0
3,154.5,2024-07-15 16:57:54,2024-07-15 17:08:54,2024-07-15 17:05:54,On Time,2244.24,Cash,cereal,dairy & breakfast,trivedi-ahluwalia,154.5,193.12,20.0,7,24,87,-3.0,4.45,On Time,16,0,0,2,3317.19,1658.5949999999998,5,2024-07-15 16:57:54,112,1,cereal,dairy & breakfast,46,54226.23,0.0049254891894436,-3.0,4.45,0
1,328.51,2024-03-31 10:24:16,2024-03-31 10:36:16,2024-03-31 10:39:16,On Time,3385.77,UPI,cough syrup,pharmacy,"savant, batta and mander",328.51,410.64,20.0,365,25,51,3.0,4.33,On Time,10,6,1,3,7157.36,2385.7866666666664,5,2024-08-30 06:37:00,66,1,cough syrup,pharmacy,35,43153.42,0.0039197212068314,3.0,4.33,0
1,906.54,2024-01-16 13:25:12,2024-01-16 13:40:12,2024-01-16 13:49:12,Slightly Delayed,1479.69,UPI,pet treats,pet care,"basu, thakur and rege",906.54,1394.68,35.0,365,16,98,9.0,4.9,Slightly Delayed,13,1,0,1,1479.69,1479.69,1,2024-01-16 13:25:12,293,0,pet treats,pet care,46,45708.87,0.0041518384192794,9.0,4.9,0
2,287.81,2024-04-10 10:05:48,2024-04-10 10:22:48,2024-04-10 10:19:48,On Time,3103.41,Cash,frozen pizza,instant & frozen food,"varkey, devi and ganguly",287.81,479.68,40.0,180,18,68,-3.0,2.28,On Time,10,2,0,2,4379.29,2189.645,5,2024-07-29 20:56:08,97,1,frozen pizza,instant & frozen food,54,46151.6,0.0041920525707858,-3.0,2.28,0
2,552.2,2023-11-19 01:53:50,2023-11-19 02:10:50,2023-11-19 02:35:50,Significantly Delayed,4464.84,Cash,butter,dairy & breakfast,shetty-bora,552.2,690.25,20.0,7,20,79,25.0,1.17,Significantly Delayed,1,6,1,4,10276.97,2569.2425,6,2024-05-08 17:34:39,180,1,butter,dairy & breakfast,37,47260.88,0.0042928109426672,25.0,1.17,0
3,310.87,2023-10-02 18:09:57,2023-10-02 18:23:57,2023-10-02 18:21:57,On Time,957.11,UPI,cheese,dairy & breakfast,"lala, kalita and sathe",310.87,388.59,20.0,7,23,95,-2.0,0.95,On Time,18,0,0,4,8225.65,2056.4125,7,2024-06-17 02:44:31,140,1,cheese,dairy & breakfast,37,36508.97,0.0033161910214433,-2.0,0.95,0
2,582.87,2024-08-29 21:54:24,2024-08-29 22:05:24,2024-08-29 22:18:24,Slightly Delayed,1207.68,Cash,pain reliever,pharmacy,"barad, devi and andra",582.87,728.59,20.0,365,10,59,13.0,1.37,Slightly Delayed,21,3,0,3,6306.38,2102.1266666666666,8,2024-08-29 21:54:24,66,1,pain reliever,pharmacy,20,23178.2,0.002105327505356,13.0,1.37,0
1,198.15,2023-05-27 23:26:14,2023-05-27 23:46:14,2023-05-27 23:54:14,Slightly Delayed,2331.5,UPI,pulses,grocery & staples,rastogi group,198.15,233.12,15.0,365,22,63,8.0,0.56,Slightly Delayed,23,5,1,3,7606.91,2535.6366666666668,7,2024-08-27 19:59:28,69,1,pulses,grocery & staples,51,46119.42,0.0041891295897467,8.0,0.56,0
2,84.2,2023-07-13 12:50:53,2023-07-13 13:00:53,2023-07-13 13:01:53,On Time,2640.24,Cash,lotion,personal care,acharya plc,84.2,129.54,35.0,365,26,88,1.0,2.94,On Time,12,3,0,2,5704.59,2852.295,5,2024-08-01 19:15:33,95,1,lotion,personal care,27,31891.79,0.0028968022832678,1.0,2.94,0
3,326.42,2024-04-21 23:13:31,2024-04-21 23:29:31,2024-04-21 23:30:31,On Time,2315.77,Card,lotion,personal care,"balan, samra and sekhon",326.42,502.18,35.0,365,22,64,1.0,3.25,On Time,23,6,1,2,5880.030000000001,2940.0150000000003,4,2024-04-21 23:13:31,196,1,lotion,personal care,39,48365.58,0.0043931533029526,1.0,3.25,0
1,799.46,2024-08-27 08:18:40,2024-08-27 08:32:40,2024-08-27 08:31:40,On Time,4053.52,Cash,pet treats,pet care,"sharma, chandra and prashad",799.46,1229.94,35.0,365,13,50,-1.0,2.51,On Time,8,1,0,4,10030.96,2507.74,6,2024-08-27 19:51:30,69,1,pet treats,pet care,31,45341.51,0.0041184702926618,-1.0,2.51,0
1,941.19,2024-03-16 21:47:29,2024-03-16 22:05:29,2024-03-16 22:03:29,On Time,1388.01,UPI,baby wipes,baby care,ranganathan-peri,941.19,1344.56,30.0,365,21,94,-2.0,1.27,On Time,21,5,1,1,1388.01,1388.01,1,2024-03-16 21:47:29,232,0,baby wipes,baby care,41,46654.04,0.0042376903145188,-2.0,1.27,0
