feature,coefficient,abs_coef
cat__promised_delivery_time_2023-11-01 15:42:13,10.584819058477477,10.584819058477477
cat__order_date_2023-11-01 15:26:13,10.584819058151202,10.584819058151202
cat__actual_delivery_time_2024-03-15 00:20:10,10.570485063408102,10.570485063408102
cat__promised_delivery_time_2024-03-15 00:15:10,10.570485062804222,10.570485062804222
cat__order_date_2024-03-15 00:03:10,10.57048506220037,10.57048506220037
cat__brand_rege group,10.567786854829137,10.567786854829137
cat__brand_aggarwal group,-10.559637973476848,10.559637973476848
cat__last_order_date_2024-07-04 12:26:55,10.528622592807425,10.528622592807425
cat__category_y_dairy & breakfast,-10.49613779729739,10.49613779729739
cat__category_x_dairy & breakfast,-10.49613353056968,10.49613353056968
cat__order_date_2023-11-29 12:57:39,10.489300001748955,10.489300001748955
cat__promised_delivery_time_2023-11-29 13:17:39,10.489300001564986,10.489300001564986
cat__actual_delivery_time_2023-11-29 13:19:39,10.489300001381018,10.489300001381018
cat__actual_delivery_time_2023-11-07 11:46:32,10.477166753103472,10.477166753103472
cat__promised_delivery_time_2023-11-07 11:37:32,10.477166752382368,10.477166752382368
cat__order_date_2023-11-07 11:20:32,10.4771667516613,10.4771667516613
cat__actual_delivery_time_2023-12-03 13:05:10,10.417490969746774,10.417490969746774
cat__promised_delivery_time_2023-12-03 13:02:10,10.417490968077333,10.417490968077333
cat__order_date_2023-12-03 12:50:10,10.417490966407946,10.417490966407946
cat__actual_delivery_time_2023-04-23 00:37:24,10.375199092275974,10.375199092275974
cat__promised_delivery_time_2023-04-23 00:14:24,10.375199091778416,10.375199091778416
cat__order_date_2023-04-23 00:02:24,10.37519909128087,10.37519909128087
cat__brand_agarwal-dhar,-10.372439549759441,10.372439549759441
cat__last_order_date_2024-01-10 05:24:05,-10.349204738190469,10.349204738190469
cat__last_order_date_2024-09-01 08:11:47,10.34540172719155,10.34540172719155
cat__order_date_2023-07-23 10:45:59,10.336452886717394,10.336452886717394
cat__promised_delivery_time_2023-07-23 11:01:59,10.336452886566532,10.336452886566532
cat__actual_delivery_time_2023-07-23 11:03:59,10.336452886415664,10.336452886415664
cat__actual_delivery_time_2024-05-27 17:59:25,10.2941386952154,10.2941386952154
cat__promised_delivery_time_2024-05-27 17:39:25,10.294138694832588,10.294138694832588
cat__order_date_2024-05-27 17:23:25,10.294138694449803,10.294138694449803
cat__actual_delivery_time_2024-01-13 19:33:13,10.265101909010307,10.265101909010307
cat__promised_delivery_time_2024-01-13 19:32:13,10.26510190784297,10.26510190784297
cat__order_date_2024-01-13 19:20:13,10.265101906675685,10.265101906675685
cat__product_name_y_cheese,10.245664174129185,10.245664174129185
cat__product_name_x_cheese,10.245663328748202,10.245663328748202
cat__order_date_2023-06-19 00:18:51,-10.22631232925624,10.22631232925624
cat__promised_delivery_time_2023-06-19 00:30:51,-10.22631232924351,10.22631232924351
cat__actual_delivery_time_2023-06-19 00:25:51,-10.226312329230783,10.226312329230783
cat__actual_delivery_time_2023-07-25 16:04:47,-10.216619712134912,10.216619712134912
cat__promised_delivery_time_2023-07-25 15:51:47,-10.216619711271846,10.216619711271846
cat__order_date_2023-07-25 15:33:47,-10.21661971040881,10.21661971040881
cat__brand_narayanan-kumar,10.178261821824991,10.178261821824991
cat__actual_delivery_time_2023-07-17 21:35:20,-10.169983909112332,10.169983909112332
cat__promised_delivery_time_2023-07-17 21:38:20,-10.169983908831025,10.169983908831025
cat__order_date_2023-07-17 21:27:20,-10.169983908549726,10.169983908549726
cat__last_order_date_2024-09-25 04:22:43,-10.16752702323767,10.16752702323767
cat__last_order_date_2024-10-24 14:22:39,-10.164195930707903,10.164195930707903
cat__order_date_2024-02-03 02:47:57,-10.106846874942633,10.106846874942633
cat__promised_delivery_time_2024-02-03 02:57:57,-10.106846873889273,10.106846873889273
cat__actual_delivery_time_2024-02-03 02:57:57,-10.106846872835861,10.106846872835861
cat__order_date_2023-07-04 15:53:03,-10.094613783704474,10.094613783704474
cat__promised_delivery_time_2023-07-04 16:05:03,-10.094613783273578,10.094613783273578
cat__actual_delivery_time_2023-07-04 16:00:03,-10.094613782842666,10.094613782842666
cat__brand_arya group,10.064553405003466,10.064553405003466
cat__last_order_date_2024-06-13 14:15:45,-10.042918032060975,10.042918032060975
"cat__brand_kara, sodhi and bassi",-10.038750874424101,10.038750874424101
cat__order_date_2024-08-23 22:34:52,10.038703391109198,10.038703391109198
cat__promised_delivery_time_2024-08-23 22:48:52,10.038703389781245,10.038703389781245
cat__actual_delivery_time_2024-08-23 22:51:52,10.038703388453255,10.038703388453255
cat__order_date_2023-12-06 14:43:53,-10.02003745546567,10.02003745546567
cat__promised_delivery_time_2023-12-06 15:02:53,-10.020037454979127,10.020037454979127
cat__actual_delivery_time_2023-12-06 14:57:53,-10.020037454492554,10.020037454492554
cat__order_date_2023-08-18 21:12:53,10.012692546200523,10.012692546200523
cat__promised_delivery_time_2023-08-18 21:32:53,10.01269254579179,10.01269254579179
cat__actual_delivery_time_2023-08-18 21:30:53,10.012692545383043,10.012692545383043
cat__actual_delivery_time_2024-10-13 14:09:43,10.006227002283751,10.006227002283751
cat__promised_delivery_time_2024-10-13 14:09:43,10.00622700203223,10.00622700203223
cat__order_date_2024-10-13 13:58:43,10.006227001780726,10.006227001780726
cat__product_name_x_rice,-10.00260549581985,10.00260549581985
cat__product_name_y_rice,-10.002602108899092,10.002602108899092
cat__brand_bora-thakkar,9.986054503497748,9.986054503497748
cat__last_order_date_2024-08-15 20:42:56,-9.95252841054148,9.95252841054148
cat__order_date_2024-10-19 04:23:53,9.951007415218236,9.951007415218236
cat__promised_delivery_time_2024-10-19 04:34:53,9.951007414985307,9.951007414985307
cat__actual_delivery_time_2024-10-19 04:39:53,9.951007414752379,9.951007414752379
cat__last_order_date_2024-10-31 08:24:42,9.932484609314177,9.932484609314177
cat__actual_delivery_time_2024-10-31 09:00:42,9.932484573231767,9.932484573231767
cat__promised_delivery_time_2024-10-31 08:37:42,9.932484572891012,9.932484572891012
cat__order_date_2024-10-31 08:24:42,9.932484572550088,9.932484572550088
cat__actual_delivery_time_2023-06-08 20:03:33,9.907947192383649,9.907947192383649
cat__promised_delivery_time_2023-06-08 20:02:33,9.907947192249683,9.907947192249683
cat__order_date_2023-06-08 19:42:33,9.90794719211572,9.90794719211572
cat__order_date_2023-08-03 20:45:13,9.89144443281405,9.89144443281405
cat__promised_delivery_time_2023-08-03 20:57:13,9.89144443239833,9.89144443239833
cat__actual_delivery_time_2023-08-03 20:57:13,9.891444431982597,9.891444431982597
cat__brand_bahl-pau,9.888780763868562,9.888780763868562
cat__actual_delivery_time_2023-05-17 05:53:03,9.888426860006351,9.888426860006351
cat__promised_delivery_time_2023-05-17 05:24:03,9.888426859472112,9.888426859472112
cat__order_date_2023-05-17 05:10:03,9.888426858937832,9.888426858937832
cat__order_date_2023-11-27 04:04:09,-9.877005773391934,9.877005773391934
cat__promised_delivery_time_2023-11-27 04:21:09,-9.877005772278391,9.877005772278391
cat__actual_delivery_time_2023-11-27 04:22:09,-9.877005771164802,9.877005771164802
cat__order_date_2024-11-03 13:30:45,9.850170047868138,9.850170047868138
cat__promised_delivery_time_2024-11-03 13:41:45,9.850170047678382,9.850170047678382
cat__actual_delivery_time_2024-11-03 13:43:45,9.850170047488627,9.850170047488627
cat__actual_delivery_time_2023-08-10 14:04:13,9.841343763903218,9.841343763903218
cat__promised_delivery_time_2023-08-10 14:06:13,9.841343763686718,9.841343763686718
cat__order_date_2023-08-10 13:48:13,9.841343763470224,9.841343763470224
cat__brand_pant llc,9.840114664084071,9.840114664084071
cat__actual_delivery_time_2024-05-04 09:03:19,-9.812314430991483,9.812314430991483
cat__promised_delivery_time_2024-05-04 08:54:19,-9.812314430403728,9.812314430403728
cat__order_date_2024-05-04 08:35:19,-9.812314429815984,9.812314429815984
cat__brand_arora-magar,9.803486184927001,9.803486184927001
cat__actual_delivery_time_2023-05-07 23:39:50,9.791947199048092,9.791947199048092
cat__promised_delivery_time_2023-05-07 23:20:50,9.791947198184651,9.791947198184651
cat__order_date_2023-05-07 23:10:50,9.791947197321235,9.791947197321235
cat__actual_delivery_time_2024-09-15 00:37:35,-9.74642197862561,9.74642197862561
cat__promised_delivery_time_2024-09-15 00:26:35,-9.746421977634398,9.746421977634398
cat__order_date_2024-09-15 00:08:35,-9.746421976643216,9.746421976643216
cat__last_order_date_2024-10-18 04:31:16,9.740312731725568,9.740312731725568
cat__brand_aurora llc,9.739571069203079,9.739571069203079
cat__actual_delivery_time_2023-07-15 22:13:21,9.72994610499021,9.72994610499021
cat__promised_delivery_time_2023-07-15 22:18:21,9.72994610370208,9.72994610370208
cat__order_date_2023-07-15 22:06:21,9.729946102413994,9.729946102413994
cat__actual_delivery_time_2024-04-10 04:39:01,9.6897734210531,9.6897734210531
cat__promised_delivery_time_2024-04-10 04:40:01,9.68977342048472,9.68977342048472
cat__order_date_2024-04-10 04:21:01,9.689773419916369,9.689773419916369
cat__brand_karnik plc,-9.686576413193036,9.686576413193036
cat__order_date_2024-03-19 05:50:32,-9.673939819744094,9.673939819744094
cat__promised_delivery_time_2024-03-19 06:09:32,-9.673939819576391,9.673939819576391
cat__actual_delivery_time_2024-03-19 06:05:32,-9.673939819408671,9.673939819408671
cat__actual_delivery_time_2023-09-05 03:04:11,9.66523943658149,9.66523943658149
cat__promised_delivery_time_2023-09-05 02:59:11,9.66523943573807,9.66523943573807
cat__order_date_2023-09-05 02:46:11,9.66523943489468,9.66523943489468
cat__last_order_date_2024-03-03 20:35:10,-9.658730789476717,9.658730789476717
cat__actual_delivery_time_2024-03-03 21:10:10,-9.658730784168826,9.658730784168826
cat__promised_delivery_time_2024-03-03 20:45:10,-9.658730784045185,9.658730784045185
cat__order_date_2024-03-03 20:35:10,-9.658730783921541,9.658730783921541
cat__order_date_2024-07-06 06:23:10,-9.65547313664222,9.65547313664222
cat__promised_delivery_time_2024-07-06 06:38:10,-9.655473135509064,9.655473135509064
cat__actual_delivery_time_2024-07-06 06:37:10,-9.655473134375855,9.655473134375855
cat__order_date_2024-07-21 04:23:25,9.639642215079181,9.639642215079181
cat__promised_delivery_time_2024-07-21 04:38:25,9.639642214925424,9.639642214925424
cat__actual_delivery_time_2024-07-21 04:35:25,9.63964221477167,9.63964221477167
cat__actual_delivery_time_2023-11-28 03:27:41,-9.625338281558,9.625338281558
cat__promised_delivery_time_2023-11-28 03:09:41,-9.625338280506927,9.625338280506927
cat__order_date_2023-11-28 02:51:41,-9.625338279455887,9.625338279455887
cat__actual_delivery_time_2023-11-20 05:38:37,9.6215655691101,9.6215655691101
cat__promised_delivery_time_2023-11-20 05:23:37,9.621565568590466,9.621565568590466
cat__order_date_2023-11-20 05:11:37,9.621565568070858,9.621565568070858
cat__order_date_2024-08-11 14:07:16,9.593735976803764,9.593735976803764
cat__promised_delivery_time_2024-08-11 14:22:16,9.593735975684863,9.593735975684863
cat__actual_delivery_time_2024-08-11 14:29:16,9.593735974565936,9.593735974565936
cat__category_y_grocery & staples,9.57888182619129,9.57888182619129
cat__category_x_grocery & staples,9.578865488268807,9.578865488268807
cat__actual_delivery_time_2023-10-29 04:29:51,9.551465722070674,9.551465722070674
cat__promised_delivery_time_2023-10-29 04:32:51,9.551465722020644,9.551465722020644
cat__order_date_2023-10-29 04:22:51,9.551465721970624,9.551465721970624
cat__last_order_date_2024-01-03 20:29:01,9.524216988771895,9.524216988771895
cat__order_date_2023-07-08 06:36:31,9.51150162876228,9.51150162876228
cat__promised_delivery_time_2023-07-08 06:55:31,9.511501628103934,9.511501628103934
cat__actual_delivery_time_2023-07-08 07:10:31,9.51150162744556,9.51150162744556
cat__order_date_2024-10-13 14:14:35,-9.501217939261013,9.501217939261013
cat__promised_delivery_time_2024-10-13 14:27:35,-9.501217938699279,9.501217938699279
cat__actual_delivery_time_2024-10-13 14:22:35,-9.501217938137517,9.501217938137517
cat__order_date_2023-04-21 18:43:44,9.494398766563778,9.494398766563778
cat__promised_delivery_time_2023-04-21 19:00:44,9.494398766318088,9.494398766318088
cat__actual_delivery_time_2023-04-21 19:03:44,9.494398766072385,9.494398766072385
cat__order_date_2023-10-08 11:26:54,9.450444428792421,9.450444428792421
cat__promised_delivery_time_2023-10-08 11:39:54,9.450444428298786,9.450444428298786
cat__actual_delivery_time_2023-10-08 11:34:54,9.450444427805136,9.450444427805136
cat__order_date_2024-02-23 06:29:28,9.43297152654556,9.43297152654556
cat__promised_delivery_time_2024-02-23 06:43:28,9.432971526436338,9.432971526436338
cat__actual_delivery_time_2024-02-23 06:40:28,9.432971526327128,9.432971526327128
cat__actual_delivery_time_2024-01-24 04:48:57,-9.432056666786956,9.432056666786956
cat__promised_delivery_time_2024-01-24 04:44:57,-9.432056665904833,9.432056665904833
cat__order_date_2024-01-24 04:33:57,-9.432056665022733,9.432056665022733
cat__last_order_date_2024-09-21 15:30:00,9.431314897185144,9.431314897185144
cat__actual_delivery_time_2024-08-06 02:28:11,-9.430495404338068,9.430495404338068
cat__promised_delivery_time_2024-08-06 02:26:11,-9.430495404294648,9.430495404294648
cat__order_date_2024-08-06 02:06:11,-9.430495404251223,9.430495404251223
cat__order_date_2023-07-30 07:51:28,9.424465495241899,9.424465495241899
cat__promised_delivery_time_2023-07-30 08:04:28,9.424465495176179,9.424465495176179
cat__actual_delivery_time_2023-07-30 08:04:28,9.424465495110455,9.424465495110455
cat__order_date_2023-06-16 13:05:30,-9.417937436089355,9.417937436089355
cat__promised_delivery_time_2023-06-16 13:22:30,-9.417937435872291,9.417937435872291
cat__actual_delivery_time_2023-06-16 13:35:30,-9.417937435655224,9.417937435655224
cat__last_order_date_2023-06-16 13:05:30,-9.417937413132865,9.417937413132865
cat__actual_delivery_time_2024-01-12 09:04:18,-9.401652703849631,9.401652703849631
cat__promised_delivery_time_2024-01-12 09:05:18,-9.401652703571672,9.401652703571672
cat__order_date_2024-01-12 08:55:18,-9.401652703293712,9.401652703293712
cat__order_date_2024-10-10 19:27:15,9.397437188045751,9.397437188045751
cat__promised_delivery_time_2024-10-10 19:37:15,9.397437187920318,9.397437187920318
cat__actual_delivery_time_2024-10-10 19:38:15,9.397437187794885,9.397437187794885
cat__order_date_2024-03-08 04:32:20,9.39315909705203,9.39315909705203
cat__promised_delivery_time_2024-03-08 04:49:20,9.39315909692327,9.39315909692327
cat__actual_delivery_time_2024-03-08 05:18:20,9.39315909679451,9.39315909679451
cat__order_date_2024-08-25 09:54:40,9.374451029655916,9.374451029655916
cat__promised_delivery_time_2024-08-25 10:14:40,9.37445102962959,9.37445102962959
cat__actual_delivery_time_2024-08-25 10:10:40,9.374451029603273,9.374451029603273
cat__order_date_2023-11-06 02:50:03,-9.370001254363707,9.370001254363707
cat__promised_delivery_time_2023-11-06 03:00:03,-9.370001253955644,9.370001253955644
cat__actual_delivery_time_2023-11-06 02:55:03,-9.370001253547803,9.370001253547803
cat__actual_delivery_time_2023-10-28 20:15:41,-9.347950033199343,9.347950033199343
cat__promised_delivery_time_2023-10-28 20:05:41,-9.347950033045018,9.347950033045018
cat__order_date_2023-10-28 19:55:41,-9.347950032890692,9.347950032890692
cat__last_order_date_2024-07-14 12:58:37,-9.337546368706507,9.337546368706507
cat__product_name_x_wheat flour,-9.327927309120282,9.327927309120282
cat__product_name_y_wheat flour,-9.327924231243143,9.327924231243143
cat__product_name_x_lemonade,-9.293576990923377,9.293576990923377
cat__brand_ramesh-jain,-9.293576979430803,9.293576979430803
cat__product_name_y_lemonade,-9.29357694637189,9.29357694637189
